"School Year","Enrolled School ID","Enrolled School Name","Enrolled School Zip Code","Catchment School ID","Catchment School Name","Catchment School Zip Code","Student Counts"
"2017-2018","7390","Morrison, Andrew J. School","19120","5440","Willard, Frances E. School","19134","1"
"2017-2018","7390","Morrison, Andrew J. School","19120","5470","Cramp, William School","19140","1"
"2017-2018","7390","Morrison, Andrew J. School","19120","5490","Cayuga School","19140","2"
"2017-2018","7390","Morrison, Andrew J. School","19120","5500","Marshall, Thurgood School","19120","7"
"2017-2018","7390","Morrison, Andrew J. School","19120","5530","Sheridan, Philip H. School","19134","1"
"2017-2018","7390","Morrison, Andrew J. School","19120","5590","Webster, John H. School","19134","2"
"2017-2018","7390","Morrison, Andrew J. School","19120","6210","Edmonds, Franklin S. School","19150","2"
"2017-2018","7390","Morrison, Andrew J. School","19120","6390","Steel, Edward School","19140","1"
"2017-2018","7390","Morrison, Andrew J. School","19120","6470","Kelly, John B. School","19144","1"
"2017-2018","7390","Morrison, Andrew J. School","19120","7100","Cooke, Jay Elementary School","19141","8"
"2017-2018","7390","Morrison, Andrew J. School","19120","7110","Harding, Warren G. Middle Sch","19124","5"
"2017-2018","7390","Morrison, Andrew J. School","19120","7130","Wagner, Gen. Louis Middle Sch.","19126","2"
"2017-2018","7390","Morrison, Andrew J. School","19120","7150","Juniata Park Academy","19124","2"
"2017-2018","7390","Morrison, Andrew J. School","19120","7200","Barton School","19120","4"
"2017-2018","7390","Morrison, Andrew J. School","19120","7220","Carnell, Laura H. School","19111","1"
"2017-2018","7390","Morrison, Andrew J. School","19120","7260","Ellwood School","19126","2"
"2017-2018","7390","Morrison, Andrew J. School","19120","7270","Finletter, Thomas K. School","19120","2"
"2017-2018","7390","Morrison, Andrew J. School","19120","7280","Franklin, Benjamin School","19120","5"
"2017-2018","7390","Morrison, Andrew J. School","19120","7300","Hopkinson, Francis School","19124","2"
"2017-2018","7390","Morrison, Andrew J. School","19120","7310","Feltonville Intermediate","19120","5"
"2017-2018","7390","Morrison, Andrew J. School","19120","7320","Howe, Julia Ward School","19141","1"
"2017-2018","7390","Morrison, Andrew J. School","19120","7350","Lowell, James R. School","19120","8"
"2017-2018","7390","Morrison, Andrew J. School","19120","7370","Washington, Grover Jr. Middle","19120","7"
"2017-2018","7390","Morrison, Andrew J. School","19120","7380","McClure, Alexander K. School","19140","1"
"2017-2018","7390","Morrison, Andrew J. School","19120","7390","Morrison, Andrew J. School","19120","556"
"2017-2018","7390","Morrison, Andrew J. School","19120","7400","Olney Elementary School","19120","8"
"2017-2018","7390","Morrison, Andrew J. School","19120","7440","Taylor, Bayard School","19140","2"
"2017-2018","7390","Morrison, Andrew J. School","19120","7460","Ziegler, William H. School","19149","3"
"2017-2018","7390","Morrison, Andrew J. School","19120","7500","Feltonville Arts & Sciences","19120","4"
"2017-2018","7390","Morrison, Andrew J. School","19120","7530","Rowen, William School","19126","1"
"2017-2018","7390","Morrison, Andrew J. School","19120","7730","Clemente, Roberto Middle Schl","19140","3"
"2017-2018","7390","Morrison, Andrew J. School","19120","8250","Forrest, Edwin School","19136","1"
"2017-2018","7390","Morrison, Andrew J. School","19120","8260","Fox Chase School","19111","1"
"2017-2018","7390","Morrison, Andrew J. School","19120","Data Not Available","Data Not Available","Data Not Available","10"
"2017-2018","7400","Olney Elementary School","19120","1230","Bryant, William C. School","19143","1"
"2017-2018","7400","Olney Elementary School","19120","1290","Hamilton, Andrew School","19139","1"
"2017-2018","7400","Olney Elementary School","19120","1400","Patterson, John M. School","19142","1"
"2017-2018","7400","Olney Elementary School","19120","1410","Rhoads, James School","19139","1"
"2017-2018","7400","Olney Elementary School","19120","1440","Penrose School","19153","1"
"2017-2018","7400","Olney Elementary School","19120","1460","Anderson, Add B. School","19143","2"
"2017-2018","7400","Olney Elementary School","19120","2320","Girard, Stephen School","19145","1"
"2017-2018","7400","Olney Elementary School","19120","3406","Aspira Charter at Stetson","19134","3"
"2017-2018","7400","Olney Elementary School","19120","3409","Mastery Charter at Smedley","19124","1"
"2017-2018","7400","Olney Elementary School","19120","3411","Universal Charter Daroff","19139","1"
"2017-2018","7400","Olney Elementary School","19120","3419","Lindley Academy Charter at Birney","19141","2"
"2017-2018","7400","Olney Elementary School","19120","3421","Universal Charter Creighton","19120","34"
"2017-2018","7400","Olney Elementary School","19120","3423","Memphis St. Charter at J.P. Jones","19134","5"
"2017-2018","7400","Olney Elementary School","19120","3426","Mastery Charter at Pastorius","19138","2"
"2017-2018","7400","Olney Elementary School","19120","3427","Mastery Charter at Wister","19144","2"
"2017-2018","7400","Olney Elementary School","19120","4270","Dick, William School","19121","1"
"2017-2018","7400","Olney Elementary School","19120","4370","Overbrook Elementary School","19151","2"
"2017-2018","7400","Olney Elementary School","19120","4460","Duckrey, Tanner School","19121","2"
"2017-2018","7400","Olney Elementary School","19120","5170","De Burgos, J. Elementary","19133","2"
"2017-2018","7400","Olney Elementary School","19120","5260","Elkin, Lewis School","19134","2"
"2017-2018","7400","Olney Elementary School","19120","5470","Cramp, William School","19140","2"
"2017-2018","7400","Olney Elementary School","19120","5680","Munoz-Marin, Hon Luis School","19140","5"
"2017-2018","7400","Olney Elementary School","19120","6360","Roosevelt Elementary School","19144","1"
"2017-2018","7400","Olney Elementary School","19120","6470","Kelly, John B. School","19144","2"
"2017-2018","7400","Olney Elementary School","19120","7100","Cooke, Jay Elementary School","19141","2"
"2017-2018","7400","Olney Elementary School","19120","7110","Harding, Warren G. Middle Sch","19124","6"
"2017-2018","7400","Olney Elementary School","19120","7130","Wagner, Gen. Louis Middle Sch.","19126","3"
"2017-2018","7400","Olney Elementary School","19120","7200","Barton School","19120","4"
"2017-2018","7400","Olney Elementary School","19120","7220","Carnell, Laura H. School","19111","2"
"2017-2018","7400","Olney Elementary School","19120","7270","Finletter, Thomas K. School","19120","5"
"2017-2018","7400","Olney Elementary School","19120","7280","Franklin, Benjamin School","19120","9"
"2017-2018","7400","Olney Elementary School","19120","7290","Stearne, Allen M. School","19124","1"
"2017-2018","7400","Olney Elementary School","19120","7300","Hopkinson, Francis School","19124","1"
"2017-2018","7400","Olney Elementary School","19120","7310","Feltonville Intermediate","19120","11"
"2017-2018","7400","Olney Elementary School","19120","7320","Howe, Julia Ward School","19141","1"
"2017-2018","7400","Olney Elementary School","19120","7350","Lowell, James R. School","19120","7"
"2017-2018","7400","Olney Elementary School","19120","7370","Washington, Grover Jr. Middle","19120","10"
"2017-2018","7400","Olney Elementary School","19120","7390","Morrison, Andrew J. School","19120","38"
"2017-2018","7400","Olney Elementary School","19120","7400","Olney Elementary School","19120","663"
"2017-2018","7400","Olney Elementary School","19120","7430","Sullivan, James J. School","19124","1"
"2017-2018","7400","Olney Elementary School","19120","7440","Taylor, Bayard School","19140","1"
"2017-2018","7400","Olney Elementary School","19120","7500","Feltonville Arts & Sciences","19120","6"
"2017-2018","7400","Olney Elementary School","19120","7510","Bethune, Mary McLeod School","19140","1"
"2017-2018","7400","Olney Elementary School","19120","7730","Clemente, Roberto Middle Schl","19140","3"
"2017-2018","7400","Olney Elementary School","19120","8200","Allen, Ethan School","19149","4"
"2017-2018","7400","Olney Elementary School","19120","8240","Disston, Hamilton School","19135","1"
"2017-2018","7400","Olney Elementary School","19120","8350","Spruance, Gilbert School","19149","1"
"2017-2018","7400","Olney Elementary School","19120","8390","Fitzpatrick, A. L. School","19154","1"
"2017-2018","7400","Olney Elementary School","19120","Data Not Available","Data Not Available","Data Not Available","14"
"2017-2018","7430","Sullivan, James J. School","19124","2260","Childs, George W. School","19146","1"
"2017-2018","7430","Sullivan, James J. School","19124","2370","McDaniel, Delaplaine School","19145","1"
"2017-2018","7430","Sullivan, James J. School","19124","2520","Jenks, Abram School","19148","1"
"2017-2018","7430","Sullivan, James J. School","19124","3409","Mastery Charter at Smedley","19124","118"
"2017-2018","7430","Sullivan, James J. School","19124","3412","Mastery Charter at Frederick Douglass","19121","1"
"2017-2018","7430","Sullivan, James J. School","19124","3421","Universal Charter Creighton","19120","2"
"2017-2018","7430","Sullivan, James J. School","19124","3422","Philadelphia Charter For Arts and Sciences","19124","15"
"2017-2018","7430","Sullivan, James J. School","19124","3423","Memphis St. Charter at J.P. Jones","19134","1"
"2017-2018","7430","Sullivan, James J. School","19124","3426","Mastery Charter at Pastorius","19138","1"
"2017-2018","7430","Sullivan, James J. School","19124","3427","Mastery Charter at Wister","19144","2"
"2017-2018","7430","Sullivan, James J. School","19124","3428","G.L.A. Charter at Huey","19143","1"
"2017-2018","7430","Sullivan, James J. School","19124","4270","Dick, William School","19121","1"
"2017-2018","7430","Sullivan, James J. School","19124","4350","Rhodes Elementary School","19132","2"
"2017-2018","7430","Sullivan, James J. School","19124","4380","Peirce, Thomas M. School","19132","2"
"2017-2018","7430","Sullivan, James J. School","19124","5340","Ludlow, James R. School","19122","1"
"2017-2018","7430","Sullivan, James J. School","19124","5390","Potter-Thomas School","19133","1"
"2017-2018","7430","Sullivan, James J. School","19124","5400","Richmond School","19134","1"
"2017-2018","7430","Sullivan, James J. School","19124","5420","Welsh, John School","19133","3"
"2017-2018","7430","Sullivan, James J. School","19124","5500","Marshall, Thurgood School","19120","1"
"2017-2018","7430","Sullivan, James J. School","19124","5530","Sheridan, Philip H. School","19134","3"
"2017-2018","7430","Sullivan, James J. School","19124","5590","Webster, John H. School","19134","3"
"2017-2018","7430","Sullivan, James J. School","19124","6200","Day, Anna B. School","19138","1"
"2017-2018","7430","Sullivan, James J. School","19124","6220","Emlen, Eleanor C. School","19119","1"
"2017-2018","7430","Sullivan, James J. School","19124","6380","Shawmont School","19128","1"
"2017-2018","7430","Sullivan, James J. School","19124","6390","Steel, Edward School","19140","1"
"2017-2018","7430","Sullivan, James J. School","19124","7150","Juniata Park Academy","19124","1"
"2017-2018","7430","Sullivan, James J. School","19124","7280","Franklin, Benjamin School","19120","2"
"2017-2018","7430","Sullivan, James J. School","19124","7290","Stearne, Allen M. School","19124","13"
"2017-2018","7430","Sullivan, James J. School","19124","7300","Hopkinson, Francis School","19124","2"
"2017-2018","7430","Sullivan, James J. School","19124","7310","Feltonville Intermediate","19120","2"
"2017-2018","7430","Sullivan, James J. School","19124","7330","Lawton, Henry W. School","19135","9"
"2017-2018","7430","Sullivan, James J. School","19124","7350","Lowell, James R. School","19120","2"
"2017-2018","7430","Sullivan, James J. School","19124","7360","Marshall, John School","19124","5"
"2017-2018","7430","Sullivan, James J. School","19124","7380","McClure, Alexander K. School","19140","2"
"2017-2018","7430","Sullivan, James J. School","19124","7430","Sullivan, James J. School","19124","493"
"2017-2018","7430","Sullivan, James J. School","19124","7440","Taylor, Bayard School","19140","1"
"2017-2018","7430","Sullivan, James J. School","19124","7460","Ziegler, William H. School","19149","2"
"2017-2018","7430","Sullivan, James J. School","19124","8200","Allen, Ethan School","19149","9"
"2017-2018","7430","Sullivan, James J. School","19124","8240","Disston, Hamilton School","19135","6"
"2017-2018","7430","Sullivan, James J. School","19124","8250","Forrest, Edwin School","19136","7"
"2017-2018","7430","Sullivan, James J. School","19124","8300","Mayfair School","19149","2"
"2017-2018","7430","Sullivan, James J. School","19124","8310","Moore, J. Hampton School","19111","1"
"2017-2018","7430","Sullivan, James J. School","19124","8390","Fitzpatrick, A. L. School","19154","2"
"2017-2018","7430","Sullivan, James J. School","19124","8410","Pollock, Robert B. School","19152","1"
"2017-2018","7430","Sullivan, James J. School","19124","8420","Decatur, Stephen School","19154","1"
"2017-2018","7430","Sullivan, James J. School","19124","Data Not Available","Data Not Available","Data Not Available","7"
"2017-2018","7440","Taylor, Bayard School","19140","1410","Rhoads, James School","19139","2"
"2017-2018","7440","Taylor, Bayard School","19140","1470","Locke, Alain School","19139","1"
"2017-2018","7440","Taylor, Bayard School","19140","3406","Aspira Charter at Stetson","19134","1"
"2017-2018","7440","Taylor, Bayard School","19140","3415","Mastery Charter at Clymer","19133","1"
"2017-2018","7440","Taylor, Bayard School","19140","3420","Mastery Charter at Cleveland","19140","7"
"2017-2018","7440","Taylor, Bayard School","19140","3422","Philadelphia Charter For Arts and Sciences","19124","1"
"2017-2018","7440","Taylor, Bayard School","19140","3423","Memphis St. Charter at J.P. Jones","19134","1"
"2017-2018","7440","Taylor, Bayard School","19140","4360","Kenderton Elementary","19140","2"
"2017-2018","7440","Taylor, Bayard School","19140","4460","Duckrey, Tanner School","19121","1"
"2017-2018","7440","Taylor, Bayard School","19140","4470","Wright, Richard R. School","19132","1"
"2017-2018","7440","Taylor, Bayard School","19140","5170","De Burgos, J. Elementary","19133","1"
"2017-2018","7440","Taylor, Bayard School","19140","5200","Adaire, Alexander School","19125","1"
"2017-2018","7440","Taylor, Bayard School","19140","5260","Elkin, Lewis School","19134","1"
"2017-2018","7440","Taylor, Bayard School","19140","5390","Potter-Thomas School","19133","1"
"2017-2018","7440","Taylor, Bayard School","19140","5490","Cayuga School","19140","3"
"2017-2018","7440","Taylor, Bayard School","19140","5530","Sheridan, Philip H. School","19134","1"
"2017-2018","7440","Taylor, Bayard School","19140","5680","Munoz-Marin, Hon Luis School","19140","2"
"2017-2018","7440","Taylor, Bayard School","19140","7200","Barton School","19120","2"
"2017-2018","7440","Taylor, Bayard School","19140","7290","Stearne, Allen M. School","19124","2"
"2017-2018","7440","Taylor, Bayard School","19140","7310","Feltonville Intermediate","19120","1"
"2017-2018","7440","Taylor, Bayard School","19140","7380","McClure, Alexander K. School","19140","8"
"2017-2018","7440","Taylor, Bayard School","19140","7390","Morrison, Andrew J. School","19120","2"
"2017-2018","7440","Taylor, Bayard School","19140","7400","Olney Elementary School","19120","1"
"2017-2018","7440","Taylor, Bayard School","19140","7440","Taylor, Bayard School","19140","483"
"2017-2018","7440","Taylor, Bayard School","19140","7510","Bethune, Mary McLeod School","19140","18"
"2017-2018","7440","Taylor, Bayard School","19140","8310","Moore, J. Hampton School","19111","1"
"2017-2018","7440","Taylor, Bayard School","19140","Data Not Available","Data Not Available","Data Not Available","3"
"2017-2018","7460","Ziegler, William H. School","19149","1200","Barry, John Elementary School","19139","1"
"2017-2018","7460","Ziegler, William H. School","19149","1300","Harrington, Avery D. School","19143","1"
"2017-2018","7460","Ziegler, William H. School","19149","3409","Mastery Charter at Smedley","19124","15"
"2017-2018","7460","Ziegler, William H. School","19149","3418","Universal Charter Vare","19145","2"
"2017-2018","7460","Ziegler, William H. School","19149","3421","Universal Charter Creighton","19120","3"
"2017-2018","7460","Ziegler, William H. School","19149","3422","Philadelphia Charter For Arts and Sciences","19124","81"
"2017-2018","7460","Ziegler, William H. School","19149","3423","Memphis St. Charter at J.P. Jones","19134","2"
"2017-2018","7460","Ziegler, William H. School","19149","4380","Peirce, Thomas M. School","19132","1"
"2017-2018","7460","Ziegler, William H. School","19149","5170","De Burgos, J. Elementary","19133","2"
"2017-2018","7460","Ziegler, William H. School","19149","5320","Hartranft, John F. School","19133","2"
"2017-2018","7460","Ziegler, William H. School","19149","5350","McKinley, William School","19122","1"
"2017-2018","7460","Ziegler, William H. School","19149","5400","Richmond School","19134","1"
"2017-2018","7460","Ziegler, William H. School","19149","5440","Willard, Frances E. School","19134","1"
"2017-2018","7460","Ziegler, William H. School","19149","7110","Harding, Warren G. Middle Sch","19124","8"
"2017-2018","7460","Ziegler, William H. School","19149","7130","Wagner, Gen. Louis Middle Sch.","19126","1"
"2017-2018","7460","Ziegler, William H. School","19149","7220","Carnell, Laura H. School","19111","9"
"2017-2018","7460","Ziegler, William H. School","19149","7280","Franklin, Benjamin School","19120","3"
"2017-2018","7460","Ziegler, William H. School","19149","7290","Stearne, Allen M. School","19124","4"
"2017-2018","7460","Ziegler, William H. School","19149","7300","Hopkinson, Francis School","19124","1"
"2017-2018","7460","Ziegler, William H. School","19149","7330","Lawton, Henry W. School","19135","2"
"2017-2018","7460","Ziegler, William H. School","19149","7360","Marshall, John School","19124","1"
"2017-2018","7460","Ziegler, William H. School","19149","7430","Sullivan, James J. School","19124","1"
"2017-2018","7460","Ziegler, William H. School","19149","7460","Ziegler, William H. School","19149","335"
"2017-2018","7460","Ziegler, William H. School","19149","8120","Wilson, Woodrow Middle School","19111","2"
"2017-2018","7460","Ziegler, William H. School","19149","8140","Meehan, Austin Middle School","19152","2"
"2017-2018","7460","Ziegler, William H. School","19149","8160","Baldi Middle School","19115","1"
"2017-2018","7460","Ziegler, William H. School","19149","8200","Allen, Ethan School","19149","23"
"2017-2018","7460","Ziegler, William H. School","19149","8240","Disston, Hamilton School","19135","3"
"2017-2018","7460","Ziegler, William H. School","19149","8250","Forrest, Edwin School","19136","1"
"2017-2018","7460","Ziegler, William H. School","19149","8300","Mayfair School","19149","4"
"2017-2018","7460","Ziegler, William H. School","19149","8310","Moore, J. Hampton School","19111","1"
"2017-2018","7460","Ziegler, William H. School","19149","8340","Solis-Cohen, Solomon School","19149","3"
"2017-2018","7460","Ziegler, William H. School","19149","8350","Spruance, Gilbert School","19149","7"
"2017-2018","7460","Ziegler, William H. School","19149","Data Not Available","Data Not Available","Data Not Available","13"
"2017-2018","7470","Bridesburg School","19137","3406","Aspira Charter at Stetson","19134","1"
"2017-2018","7470","Bridesburg School","19137","3409","Mastery Charter at Smedley","19124","1"
"2017-2018","7470","Bridesburg School","19137","3411","Universal Charter Daroff","19139","1"
"2017-2018","7470","Bridesburg School","19137","3422","Philadelphia Charter For Arts and Sciences","19124","1"
"2017-2018","7470","Bridesburg School","19137","3423","Memphis St. Charter at J.P. Jones","19134","2"
"2017-2018","7470","Bridesburg School","19137","5200","Adaire, Alexander School","19125","1"
"2017-2018","7470","Bridesburg School","19137","5300","Hackett, Horatio B. School","19125","1"
"2017-2018","7470","Bridesburg School","19137","5390","Potter-Thomas School","19133","3"
"2017-2018","7470","Bridesburg School","19137","5400","Richmond School","19134","2"
"2017-2018","7470","Bridesburg School","19137","5440","Willard, Frances E. School","19134","1"
"2017-2018","7470","Bridesburg School","19137","5530","Sheridan, Philip H. School","19134","1"
"2017-2018","7470","Bridesburg School","19137","5590","Webster, John H. School","19134","3"
"2017-2018","7470","Bridesburg School","19137","7110","Harding, Warren G. Middle Sch","19124","2"
"2017-2018","7470","Bridesburg School","19137","7150","Juniata Park Academy","19124","4"
"2017-2018","7470","Bridesburg School","19137","7290","Stearne, Allen M. School","19124","6"
"2017-2018","7470","Bridesburg School","19137","7360","Marshall, John School","19124","1"
"2017-2018","7470","Bridesburg School","19137","7430","Sullivan, James J. School","19124","3"
"2017-2018","7470","Bridesburg School","19137","7470","Bridesburg School","19137","773"
"2017-2018","7470","Bridesburg School","19137","8210","Brown, Joseph H. School","19136","1"
"2017-2018","7470","Bridesburg School","19137","8250","Forrest, Edwin School","19136","1"
"2017-2018","7470","Bridesburg School","19137","8300","Mayfair School","19149","2"
"2017-2018","7470","Bridesburg School","19137","Data Not Available","Data Not Available","Data Not Available","5"
"2017-2018","7490","Prince Hall School","19141","1440","Penrose School","19153","1"
"2017-2018","7490","Prince Hall School","19141","2510","Jackson, Andrew School","19147","1"
"2017-2018","7490","Prince Hall School","19141","3408","Mastery Charter at Mann","19131","1"
"2017-2018","7490","Prince Hall School","19141","3421","Universal Charter Creighton","19120","1"
"2017-2018","7490","Prince Hall School","19141","3426","Mastery Charter at Pastorius","19138","53"
"2017-2018","7490","Prince Hall School","19141","3427","Mastery Charter at Wister","19144","1"
"2017-2018","7490","Prince Hall School","19141","4240","Cassidy, Lewis C Academics Plus","19151","1"
"2017-2018","7490","Prince Hall School","19141","4440","Allen, Dr. Ethel School","19132","1"
"2017-2018","7490","Prince Hall School","19141","4460","Duckrey, Tanner School","19121","1"
"2017-2018","7490","Prince Hall School","19141","5530","Sheridan, Philip H. School","19134","1"
"2017-2018","7490","Prince Hall School","19141","6200","Day, Anna B. School","19138","5"
"2017-2018","7490","Prince Hall School","19141","6210","Edmonds, Franklin S. School","19150","1"
"2017-2018","7490","Prince Hall School","19141","6220","Emlen, Eleanor C. School","19119","1"
"2017-2018","7490","Prince Hall School","19141","6300","Logan, James School","19141","1"
"2017-2018","7490","Prince Hall School","19141","6340","Pennell, Joseph Elementary","19141","31"
"2017-2018","7490","Prince Hall School","19141","6350","Pennypacker, Samuel School","19138","2"
"2017-2018","7490","Prince Hall School","19141","6360","Roosevelt Elementary School","19144","5"
"2017-2018","7490","Prince Hall School","19141","6470","Kelly, John B. School","19144","1"
"2017-2018","7490","Prince Hall School","19141","7100","Cooke, Jay Elementary School","19141","1"
"2017-2018","7490","Prince Hall School","19141","7260","Ellwood School","19126","8"
"2017-2018","7490","Prince Hall School","19141","7270","Finletter, Thomas K. School","19120","1"
"2017-2018","7490","Prince Hall School","19141","7280","Franklin, Benjamin School","19120","1"
"2017-2018","7490","Prince Hall School","19141","7310","Feltonville Intermediate","19120","1"
"2017-2018","7490","Prince Hall School","19141","7320","Howe, Julia Ward School","19141","3"
"2017-2018","7490","Prince Hall School","19141","7430","Sullivan, James J. School","19124","2"
"2017-2018","7490","Prince Hall School","19141","7490","Prince Hall School","19141","398"
"2017-2018","7490","Prince Hall School","19141","7510","Bethune, Mary McLeod School","19140","1"
"2017-2018","7490","Prince Hall School","19141","7530","Rowen, William School","19126","5"
"2017-2018","7490","Prince Hall School","19141","8200","Allen, Ethan School","19149","1"
"2017-2018","7490","Prince Hall School","19141","Data Not Available","Data Not Available","Data Not Available","8"
"2017-2018","7500","Feltonville Arts & Sciences","19120","3406","Aspira Charter at Stetson","19134","1"
"2017-2018","7500","Feltonville Arts & Sciences","19120","3407","Mastery Charter at Harrity","19143","1"
"2017-2018","7500","Feltonville Arts & Sciences","19120","3419","Lindley Academy Charter at Birney","19141","3"
"2017-2018","7500","Feltonville Arts & Sciences","19120","3421","Universal Charter Creighton","19120","8"
"2017-2018","7500","Feltonville Arts & Sciences","19120","3422","Philadelphia Charter For Arts and Sciences","19124","3"
"2017-2018","7500","Feltonville Arts & Sciences","19120","3423","Memphis St. Charter at J.P. Jones","19134","4"
"2017-2018","7500","Feltonville Arts & Sciences","19120","4350","Rhodes Elementary School","19132","1"
"2017-2018","7500","Feltonville Arts & Sciences","19120","4360","Kenderton Elementary","19140","1"
"2017-2018","7500","Feltonville Arts & Sciences","19120","5350","McKinley, William School","19122","1"
"2017-2018","7500","Feltonville Arts & Sciences","19120","5390","Potter-Thomas School","19133","1"
"2017-2018","7500","Feltonville Arts & Sciences","19120","5480","Kearny, Gen. Philip School","19123","1"
"2017-2018","7500","Feltonville Arts & Sciences","19120","5500","Marshall, Thurgood School","19120","3"
"2017-2018","7500","Feltonville Arts & Sciences","19120","5680","Munoz-Marin, Hon Luis School","19140","2"
"2017-2018","7500","Feltonville Arts & Sciences","19120","7100","Cooke, Jay Elementary School","19141","1"
"2017-2018","7500","Feltonville Arts & Sciences","19120","7110","Harding, Warren G. Middle Sch","19124","4"
"2017-2018","7500","Feltonville Arts & Sciences","19120","7130","Wagner, Gen. Louis Middle Sch.","19126","2"
"2017-2018","7500","Feltonville Arts & Sciences","19120","7150","Juniata Park Academy","19124","2"
"2017-2018","7500","Feltonville Arts & Sciences","19120","7300","Hopkinson, Francis School","19124","2"
"2017-2018","7500","Feltonville Arts & Sciences","19120","7370","Washington, Grover Jr. Middle","19120","4"
"2017-2018","7500","Feltonville Arts & Sciences","19120","7390","Morrison, Andrew J. School","19120","4"
"2017-2018","7500","Feltonville Arts & Sciences","19120","7400","Olney Elementary School","19120","7"
"2017-2018","7500","Feltonville Arts & Sciences","19120","7500","Feltonville Arts & Sciences","19120","508"
"2017-2018","7500","Feltonville Arts & Sciences","19120","7730","Clemente, Roberto Middle Schl","19140","10"
"2017-2018","7500","Feltonville Arts & Sciences","19120","Data Not Available","Data Not Available","Data Not Available","3"
"2017-2018","7510","Bethune, Mary McLeod School","19140","1130","Tilden Middle School","19142","1"
"2017-2018","7510","Bethune, Mary McLeod School","19140","1200","Barry, John Elementary School","19139","4"
"2017-2018","7510","Bethune, Mary McLeod School","19140","1410","Rhoads, James School","19139","1"
"2017-2018","7510","Bethune, Mary McLeod School","19140","1490","Blankenburg, Rudolph School","19131","2"
"2017-2018","7510","Bethune, Mary McLeod School","19140","2260","Childs, George W. School","19146","3"
"2017-2018","7510","Bethune, Mary McLeod School","19140","2370","McDaniel, Delaplaine School","19145","1"
"2017-2018","7510","Bethune, Mary McLeod School","19140","2720","Vare-Washington Elementary","19147","1"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3368","Belmont Elementary Charter","19104","2"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3406","Aspira Charter at Stetson","19134","4"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3409","Mastery Charter at Smedley","19124","1"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3412","Mastery Charter at Frederick Douglass","19121","1"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3415","Mastery Charter at Clymer","19133","16"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3416","Mastery Charter at Gratz","19140","4"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3419","Lindley Academy Charter at Birney","19141","1"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3420","Mastery Charter at Cleveland","19140","60"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3421","Universal Charter Creighton","19120","2"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3422","Philadelphia Charter For Arts and Sciences","19124","5"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3423","Memphis St. Charter at J.P. Jones","19134","6"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3424","Universal Charter Alcorn","19146","1"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3426","Mastery Charter at Pastorius","19138","2"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3427","Mastery Charter at Wister","19144","2"
"2017-2018","7510","Bethune, Mary McLeod School","19140","3428","G.L.A. Charter at Huey","19143","2"
"2017-2018","7510","Bethune, Mary McLeod School","19140","4300","Heston, Edward School","19131","1"
"2017-2018","7510","Bethune, Mary McLeod School","19140","4350","Rhodes Elementary School","19132","1"
"2017-2018","7510","Bethune, Mary McLeod School","19140","4360","Kenderton Elementary","19140","24"
"2017-2018","7510","Bethune, Mary McLeod School","19140","4380","Peirce, Thomas M. School","19132","6"
"2017-2018","7510","Bethune, Mary McLeod School","19140","4440","Allen, Dr. Ethel School","19132","3"
"2017-2018","7510","Bethune, Mary McLeod School","19140","4460","Duckrey, Tanner School","19121","4"
"2017-2018","7510","Bethune, Mary McLeod School","19140","4530","Gideon, Edward School","19121","2"
"2017-2018","7510","Bethune, Mary McLeod School","19140","4560","Kelley, William D. School","19121","1"
"2017-2018","7510","Bethune, Mary McLeod School","19140","5170","De Burgos, J. Elementary","19133","2"
"2017-2018","7510","Bethune, Mary McLeod School","19140","5210","Brown, Henry A. School","19125","1"
"2017-2018","7510","Bethune, Mary McLeod School","19140","5250","Dunbar, Paul L. School","19122","1"
"2017-2018","7510","Bethune, Mary McLeod School","19140","5260","Elkin, Lewis School","19134","3"
"2017-2018","7510","Bethune, Mary McLeod School","19140","5390","Potter-Thomas School","19133","7"
"2017-2018","7510","Bethune, Mary McLeod School","19140","5440","Willard, Frances E. School","19134","2"
"2017-2018","7510","Bethune, Mary McLeod School","19140","5490","Cayuga School","19140","2"
"2017-2018","7510","Bethune, Mary McLeod School","19140","5530","Sheridan, Philip H. School","19134","3"
"2017-2018","7510","Bethune, Mary McLeod School","19140","5680","Munoz-Marin, Hon Luis School","19140","3"
"2017-2018","7510","Bethune, Mary McLeod School","19140","6220","Emlen, Eleanor C. School","19119","1"
"2017-2018","7510","Bethune, Mary McLeod School","19140","6300","Logan, James School","19141","2"
"2017-2018","7510","Bethune, Mary McLeod School","19140","6360","Roosevelt Elementary School","19144","3"
"2017-2018","7510","Bethune, Mary McLeod School","19140","6390","Steel, Edward School","19140","3"
